symbol,side,strategy_id,entry_time,exit_time,entry_price,exit_price,pnl,pnl_pct,reason,bars_held,breakeven_activated,confidence,flip_level,flip_breached_bar,flip_breached_before_exit,flip_timing,would_pass_production,production_min_confidence,run,closed,won,meta_ema_50,meta_ema_200,meta_macd,meta_macd_signal,meta_macd_hist,meta_macd_hist_prev,meta_rsi,meta_atr,meta_trend_strength,meta_cross_strength,meta_rsi_room,meta_flip_level,meta_bb_width,meta_bb_width_percentile,meta_resistance_level,meta_support_level,meta_breakout_level,meta_volume,meta_volume_ma_20,meta_volume_ratio,meta_squeeze_intensity,meta_volume_strength,meta_macd_strength,meta_suggested_take_profit,meta_suggested_stop_loss
ETH/USDT,long,trend_momentum,2025-08-31 04:00:00,2025-08-31 16:00:00,4488.12,4456.01,-0.0358,-0.7154,flip_level,3,False,0.866188,4470.493436,3.0,True,before_exit,True,0.45,A2,True,False,4470.493436429772,4193.778392208264,-38.60581609942437,-45.81585761482654,7.2100415154021675,-2.210335937627441,53.524765712560516,87.89972003619783,1.0,1.0,0.10792057145732474,4470.493436429772,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2025-09-03 12:00:00,2025-09-04 00:00:00,4371.51,4398.03,0.0303,0.6067,flip_level,3,False,0.778537,4413.842713,3.0,True,before_exit,True,0.45,A2,True,True,4413.842712532117,4226.763372624506,-31.272279554205852,-32.541863667472285,1.2695841132664327,-3.4695853262790948,49.14978006810568,82.22798833109064,0.8852132159527476,0.7204313178110477,0.18083699886490537,4413.842712532117,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2025-09-05 08:00:00,2025-09-05 12:00:00,4417.29,4259.299682,-0.1788,-3.5766,stop_loss,1,False,0.801696,4400.600358,1.0,True,before_exit,True,0.45,A2,True,False,4400.600358454068,4242.8237251191385,-14.12292779731797,-15.14752988583624,1.0246020885182698,-5.6589671799849715,53.69506230606457,80.98632487513859,0.7437340957666052,1.0,0.10508229489892382,4400.600358454068,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2025-09-07 12:00:00,2025-09-07 16:00:00,4310.88,4293.48,-0.0202,-0.4036,flip_level,1,False,0.639684,4360.942822,1.0,True,before_exit,True,0.45,A2,True,False,4360.942822438132,4250.392348246645,-23.608906638111876,-23.830177030124496,0.22127039201262022,-2.3022688851246755,47.70138569896564,61.18417657877016,0.5201895031506459,0.5155620738575322,0.20497690501723936,4360.942822438132,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2025-09-18 00:00:00,2025-09-19 12:00:00,4590.54,4452.613059,-0.1502,-3.0046,stop_loss,9,False,0.773814,4510.718869,9.0,True,before_exit,True,0.45,A2,True,False,4510.71886922774,4363.839436378319,-5.721805038174352,-7.254066342695592,1.5322613045212394,-5.122409385296663,57.79119392765827,69.32989109554629,0.6731660730914524,1.0,0.036813434539028835,4510.71886922774,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2025-09-21 20:00:00,2025-09-22 00:00:00,4494.4,4405.142454,-0.0993,-1.986,stop_loss,1,False,0.64222,4506.043193,1.0,True,before_exit,True,0.45,A2,True,False,4506.04319322378,4393.935641600355,-15.560525827720994,-16.26565058109273,0.7051247533717344,-1.206549326643536,48.31733694820802,44.10714040127382,0.5102830845405524,0.541770012356112,0.19471105086319962,4506.04319322378,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2025-10-15 20:00:00,2025-10-19 12:00:00,3983.21,3983.21,0.0,0.0,breakeven,22,True,0.638757,4143.175725,,False,never,True,0.45,A2,True,False,4143.175725374993,4261.658687421964,-20.75071195037981,-17.541946973068473,-3.2087649773113363,2.3294036928107182,43.09423953367218,121.86949137875875,0.55604153564276,0.5680429744420155,0.05157065889453634,4143.175725374993,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2025-10-21 08:00:00,2025-10-21 12:00:00,3892.95,4043.519984,-0.1934,-3.8678,stop_loss,1,False,0.818179,3990.291189,1.0,True,before_exit,True,0.45,A2,True,False,3990.291189248617,4167.643527624431,2.572207679238545,3.6181222754332305,-1.0459145961946854,5.475451674311107,42.16256229642738,77.4784527781812,0.8510916886258053,1.0,0.03604270494045636,3990.291189248617,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2025-10-22 00:00:00,2025-10-26 00:00:00,3873.04,3931.82,-0.0759,-1.5177,time_stop,24,False,0.817638,3985.718728,,False,never,True,0.45,A2,True,False,3985.718728382441,4159.499379133864,0.9673288750655047,3.9188203480286448,-2.95149147296314,4.924902311109365,43.49671028947938,94.42810390976764,0.8355844533752971,1.0,0.05827850482465635,3985.718728382441,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2025-10-28 12:00:00,2025-10-28 16:00:00,4112.45,4039.39,0.0888,1.7766,flip_level,1,False,0.668967,4015.024486,1.0,True,before_exit,True,0.45,A2,True,True,4015.024485707975,4103.407718511812,54.48459066092346,57.340138705947524,-2.855548045024065,0.5874549853090443,57.73787581881747,64.45542546455586,0.4307796780958976,0.6677100890883154,0.29563126364695785,4015.024485707975,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2025-11-11 16:00:00,2025-11-12 08:00:00,3481.11,3549.38,-0.0981,-1.9612,flip_level,4,False,0.867971,3536.909444,4.0,True,before_exit,True,0.45,A2,True,False,3536.909443776941,3811.1536606370096,26.934856292348286,27.594916253320402,-0.6600599609721165,7.2715922010704475,47.18836888838879,79.1584693300253,1.0,1.0,0.11980614813981312,3536.909443776941,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2025-11-29 04:00:00,2025-11-29 08:00:00,3022.61,2999.82,0.0377,0.754,flip_level,1,False,0.767087,2975.389191,1.0,True,before_exit,True,0.45,A2,True,True,2975.3891907294505,3288.3400325946486,34.865607436178834,36.90979918947661,-2.044191753297774,0.13972627709436836,56.36684200882303,54.091894510348965,1.0,0.5046777456588969,0.27278070014705047,2975.3891907294505,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2025-12-05 16:00:00,2025-12-06 00:00:00,3106.35,3040.31,0.1063,2.126,flip_level,2,False,0.882108,3034.613343,2.0,True,before_exit,True,0.45,A2,True,True,3034.6133431439644,3202.1846614737424,50.404020433242295,54.66699466636362,-4.2629742331213265,1.0400054510114742,53.76478006864358,66.90368998419693,1.0,0.9907860996503701,0.2294130011440597,3034.6133431439644,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2025-12-11 08:00:00,2025-12-11 12:00:00,3201.52,3179.25,0.0348,0.6956,flip_level,1,False,0.689345,3148.018963,1.0,True,before_exit,True,0.45,A2,True,True,3148.0189630469145,3189.514784459768,50.393165490166666,57.22679975305564,-6.833634262888971,1.2410685197131741,49.717725741582484,77.23033848716685,0.2602014677281528,1.0,0.1619620956930414,3148.0189630469145,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2025-12-23 08:00:00,2025-12-27 08:00:00,2964.88,2930.88,0.0573,1.1468,time_stop,24,False,0.733828,2994.713703,,False,never,True,0.45,A2,True,True,2994.713702613677,3094.156230640431,9.935878737194344,12.869519490184203,-2.9336407529898594,0.4382197517990214,46.22254977866804,50.76194606896006,0.6427763862859083,0.8303120659046965,0.10370916297780065,2994.713702613677,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2025-12-30 00:00:00,2025-12-30 08:00:00,2937.91,2978.88,-0.0697,-1.3945,flip_level,2,False,0.637879,2957.496311,2.0,True,before_exit,True,0.45,A2,True,False,2957.496310639592,3045.373416273905,1.5921206037223783,2.5258326276147374,-0.9337120238923591,0.5776526510240831,47.17757743870454,37.58694410190034,0.5771187544011136,0.502622889087181,0.11962629064507564,2957.496310639592,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-01-11 08:00:00,2026-01-12 12:00:00,3095.32,3095.32,0.0,0.0,breakeven,7,True,0.526492,3114.308456,9.0,False,after_exit,True,0.45,A2,True,False,3114.308456165226,3079.5018461009017,-16.907519485469948,-17.17898575211754,0.2714662666475931,-0.6139840388332587,43.38266883786461,35.2778640666203,0.22605350997528606,0.31374146681922394,0.2769555193689232,3114.308456165226,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-01-22 12:00:00,2026-01-22 16:00:00,2986.8,2953.94,-0.055,-1.1002,flip_level,1,False,0.500539,3143.38038,1.0,True,before_exit,True,0.45,A2,True,False,3143.380379786602,3133.154571846863,-67.60451144381796,-68.2882918609015,0.6837804170835398,-0.8452030454508588,37.01592974074297,62.24695765146391,0.06527483853892094,0.3070397976507451,0.38306783765428387,3143.380379786602,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-01-29 12:00:00,2026-01-30 00:00:00,2929.29,2712.381866,0.3702,7.4048,take_profit,3,True,0.740869,2988.810376,,False,never,True,0.45,A2,True,True,2988.8103755118514,3069.6284704765158,5.78631402797464,7.076149843320145,-1.289835815345505,3.1899327156066644,43.69096386020072,47.47603610871052,0.5265659720188779,1.0,0.06151606433667863,2988.8103755118514,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-02-10 12:00:00,2026-02-14 12:00:00,2003.2,2087.43,-0.2102,-4.2048,time_stop,24,False,0.77993,2169.827372,,False,never,True,0.45,A2,True,False,2169.827372184471,2630.616871582963,-20.236573916292855,-19.06686372568165,-1.1697101906112053,2.7383801478760006,40.92766597318827,68.76160301045964,1.0,0.7104419776784305,0.015461099553137814,2169.827372184471,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-02-22 20:00:00,2026-02-23 00:00:00,1943.73,1943.73,0.0,0.0,breakeven,1,True,0.823079,1985.101345,16.0,False,after_exit,True,0.45,A2,True,False,1985.101345432202,2291.86270523485,-3.3645105913008138,-2.930981816541423,-0.4335287747593908,1.491434843248689,41.519030435258536,27.43278104987497,1.0,0.8771274476821833,0.025317173920975596,1985.101345432202,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-02-27 16:00:00,2026-02-28 16:00:00,1948.59,1948.59,0.0,0.0,breakeven,6,True,0.862049,1970.503377,8.0,False,after_exit,True,0.45,A2,True,False,1970.5033768123728,2205.600775952552,20.07712182608293,24.90596748820749,-4.828845662124561,0.6289002285288312,44.8194767802088,49.54274732747499,1.0,1.0,0.08032461300348004,1970.5033768123728,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-03-02 08:00:00,2026-03-02 12:00:00,1941.65,2049.858817,-0.2787,-5.573,stop_loss,1,False,0.715554,1960.653743,1.0,True,before_exit,True,0.45,A2,True,False,1960.653743392134,2167.3222881307156,0.3745128514797216,1.389356796749895,-1.0148439452701734,0.6907206344223753,47.2041847714665,54.640901670323146,1.0,0.3901757949528137,0.12006974619110836,1960.653743392134,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-03-03 16:00:00,2026-03-03 20:00:00,1969.21,1982.8,-0.0345,-0.6901,flip_level,1,False,0.734429,1971.166058,1.0,True,before_exit,True,0.45,A2,True,False,1971.1660578668268,2154.453261374059,8.031272433315962,9.034331887710474,-1.0030594543945117,1.0503131957593546,48.780998259899555,57.049933709653985,1.0,0.44990688784235927,0.14634997099832592,1971.1660578668268,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-03-06 00:00:00,2026-03-06 04:00:00,2072.86,2082.83,-0.024,-0.481,flip_level,1,False,0.811906,2017.910246,1.0,True,before_exit,True,0.45,A2,True,False,2017.91024624829,2144.2089952846527,32.47307157905152,32.70350361037406,-0.2304320313225361,3.0852267541338634,53.714197954166146,58.33454881979041,1.0,0.7104835068878468,0.2285699659027691,2017.91024624829,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-03-14 08:00:00,2026-03-14 12:00:00,2077.46,2074.72,0.0066,0.1319,flip_level,1,False,0.692919,2046.287062,1.0,True,before_exit,True,0.45,A2,True,True,2046.2870615635472,2100.810557765818,20.56818299417455,21.205937224341042,-0.6377542301664931,1.931936345912856,52.33744327189704,44.04799008407188,0.5190710414198955,0.7292303721392077,0.20562405453161728,2046.2870615635472,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-03-23 16:00:00,2026-03-24 12:00:00,2128.46,2135.15,0.0157,0.3143,flip_level,5,False,0.627189,2135.56036,5.0,True,before_exit,True,0.45,A2,True,True,2135.5603599149968,2129.210407407374,-23.59375423102938,-27.44622963422506,3.8524754031956796,-0.1028980986503889,50.94252247791909,51.580965005622566,0.059646078053457126,0.9585351644290956,0.15095795870134848,2135.5603599149968,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-04-02 08:00:00,2026-04-05 20:00:00,2056.09,2110.17,-0.1315,-2.6302,flip_level,21,False,0.678896,2077.31925,21.0,True,before_exit,True,0.45,A2,True,False,2077.3192503792375,2104.7786146320886,14.49384930852466,15.424875505485407,-0.9310261969607474,3.6614738663902138,45.465838958084824,43.770196076967,0.2609240141643212,1.0,0.09109731596808039,2077.3192503792375,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-04-07 12:00:00,2026-04-07 16:00:00,2089.58,2113.39,-0.057,-1.1395,flip_level,1,False,0.650396,2083.749915,1.0,True,before_exit,True,0.45,A2,True,False,2083.749914864398,2098.0402435563974,13.374682189272335,13.644565190380032,-0.26988300110769714,2.40597823246822,49.32309842563011,34.40724267388617,0.1362254964926311,0.9721286223579018,0.15538497376050178,2083.749914864398,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-04-22 00:00:00,2026-04-23 08:00:00,2327.15,2327.15,0.0,0.0,breakeven,8,True,0.722361,2312.236636,12.0,False,after_exit,True,0.45,A2,True,False,2312.236635799233,2214.126740030427,-6.299555428878193,-6.662157458630193,0.36260202975199984,-1.1835473619800014,51.19582362005932,37.51448402496594,0.8862175230985931,0.5151841455099838,0.1467362729990113,2312.236635799233,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-04-26 08:00:00,2026-04-27 04:00:00,2331.25,2331.25,0.0,0.0,breakeven,5,True,0.750143,2323.85233,5.0,True,before_exit,True,0.45,A2,True,False,2323.8523299897606,2241.7921091118574,-5.441039663594893,-5.727046887373993,0.2860072237790998,-1.254187347127468,52.09520719727322,24.387828337843608,0.732094832026271,0.7894279010672425,0.13174654671211303,2323.8523299897606,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-04-29 08:00:00,2026-04-29 12:00:00,2323.74,2264.369677,-0.1277,-2.5549,stop_loss,1,False,0.743087,2317.531381,1.0,True,before_exit,True,0.45,A2,True,False,2317.5313805990527,2253.7717904312394,-7.6090485945319415,-8.700932074028902,1.0918834794969605,-1.1461635362572622,52.65687485123136,29.980942919162267,0.5658034272903328,0.9331123364718203,0.12238541914614404,2317.5313805990527,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-05-01 04:00:00,2026-05-01 08:00:00,2282.87,2286.45,0.0078,0.1568,flip_level,1,False,0.682291,2299.132735,1.0,True,before_exit,True,0.45,A2,True,True,2299.132735341303,2255.0724543800397,-14.020937815643265,-14.65756457065899,0.6366267550157243,-1.4618084592231178,49.03857146719515,31.649344634343173,0.39076598958658515,0.8287830437260456,0.18269047554674753,2299.132735341303,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-05-09 12:00:00,2026-05-10 08:00:00,2314.56,2322.58,0.0173,0.3465,flip_level,5,False,0.569128,2323.043545,5.0,True,before_exit,True,0.45,A2,True,True,2323.043545356775,2284.1581800551885,-8.846680255771844,-9.315855984972416,0.4691757292005718,-0.4101247020063141,47.919773003187785,26.470330017356865,0.3404787430321239,0.4152292541452636,0.2013371166135369,2323.043545356775,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-05-14 20:00:00,2026-05-15 00:00:00,2298.34,2273.34,-0.0544,-1.0877,flip_level,1,False,0.651812,2303.511643,1.0,True,before_exit,True,0.45,A2,True,False,2303.5116425053816,2289.344826304944,-12.256631450997702,-14.587876474433852,2.33124502343615,-0.037610599529012134,51.49694323723834,29.656500001983893,0.12376306127114213,0.9984554915476773,0.1417176127126943,2303.5116425053816,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-05-26 20:00:00,2026-05-30 20:00:00,2074.3,2022.44,0.125,2.5001,time_stop,24,True,0.739826,2122.965855,,False,never,True,0.45,A2,True,True,2122.965854974168,2206.980937813283,-4.745152855943616,-3.4012068173212007,-1.343946038622415,0.572167708735789,41.398759901879956,30.55195589504064,0.7613575758597974,0.7839570705149347,0.023312665031332596,2122.965854974168,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-06-14 16:00:00,2026-06-14 20:00:00,1662.95,1704.897258,-0.1261,-2.5225,stop_loss,1,False,0.790629,1687.044189,1.0,True,before_exit,True,0.45,A2,True,False,1687.0441888573264,1901.8694401080832,3.2083507714528423,3.2708400263918334,-0.062489254938991046,1.141891570116651,47.341664382008936,21.846985098182696,1.0,0.6891001319192472,0.12236107303348227,1687.0441888573264,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-06-17 08:00:00,2026-06-17 12:00:00,1785.09,1773.41,0.0327,0.6543,flip_level,1,False,0.812624,1729.552178,1.0,True,before_exit,True,0.45,A2,True,True,1729.5521776502426,1882.9107590804535,30.182221850561064,30.2455189847231,-0.06329713416203475,1.627802637005459,59.6591131813731,32.32695043428464,1.0,0.6539047715795295,0.32765188635621834,1729.5521776502426,,,,,,,,,,,,,
ETH/USDT,short,trend_momentum,2026-07-05 12:00:00,2026-07-05 16:00:00,1760.08,1781.43,-0.0607,-1.213,flip_level,1,False,0.813313,1683.200812,1.0,True,before_exit,True,0.45,A2,True,False,1683.200811580298,1737.3529693740584,38.28522710053858,40.074562194916744,-1.789335094378167,0.33491310734522983,62.98641221648673,26.526991618643443,0.6233869426460938,1.0,0.3831068702747788,1683.200811580298,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-07-19 12:00:00,2026-07-21 08:00:00,1871.4,1951.813845,0.2148,4.297,take_profit,11,True,0.610698,1838.137476,,False,never,True,0.45,A2,True,True,1838.1374760970746,1785.1624119575342,4.468872906444403,3.9215189253930784,0.5473539810513248,-0.15532479378769493,57.89189028942483,20.51218894163437,0.5935041404042347,0.42820806255638444,0.03513516184291952,1838.1374760970746,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-07-26 08:00:00,2026-07-26 20:00:00,1881.57,1950.265414,0.1825,3.651,take_profit,3,True,0.697648,1879.621453,12.0,False,after_exit,True,0.45,A2,True,True,1879.6214534670426,1821.850704304566,-6.695166808795875,-7.463216995596469,0.7680501868005942,-0.1575856937856983,49.39590176017184,17.791073022622246,0.6341984996463103,0.6503513583816023,0.1767349706638027,1879.6214534670426,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-07-30 16:00:00,2026-07-31 04:00:00,1918.9,1890.2,-0.0748,-1.4956,flip_level,3,False,0.585309,1901.439032,3.0,True,before_exit,True,0.45,A2,True,False,1901.439032157989,1843.1250138662454,2.475031769675752,2.099989729364662,0.3750420403110901,-0.18463380877133329,53.07329912219012,29.247607572970065,0.6327733371641547,0.23919727779703184,0.11544501463016464,1901.439032157989,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-08-02 20:00:00,2026-08-03 00:00:00,1882.2,1857.22,-0.0664,-1.3272,flip_level,1,False,0.722695,1885.828305,1.0,True,before_exit,True,0.45,A2,True,False,1885.828305295029,1848.506907223557,-9.764395519157006,-10.780834779527062,1.0164392603700563,-0.8462996442241177,50.830766080355716,23.394534304515425,0.403800471890348,0.9952853091387692,0.15282056532740473,1885.828305295029,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-08-03 20:00:00,2026-08-04 00:00:00,1870.2,1864.19,-0.0161,-0.3214,flip_level,1,False,0.60665,1880.278253,1.0,True,before_exit,True,0.45,A2,True,False,1880.2782530660022,1849.1731427367524,-8.667107950133868,-9.771224090101022,1.1041161399671537,-0.036023029601393475,49.371938794472484,24.407975997703424,0.3364218267113118,0.5838968221268246,0.1771343534254586,1880.2782530660022,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-08-12 12:00:00,2026-08-12 16:00:00,1915.58,1879.38,-0.0945,-1.8898,flip_level,1,False,0.679374,1896.403001,1.0,True,before_exit,True,0.45,A2,True,False,1896.403001413327,1869.1700184509716,-3.7346580933608493,-4.828169065784383,1.093510972423534,-1.2807303697187349,57.38934866135046,17.669580484454084,0.291391181043275,1.0,0.04351085564415899,1896.403001413327,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-08-13 04:00:00,2026-08-13 08:00:00,1887.52,1880.39,-0.0189,-0.3777,flip_level,1,False,0.487619,1894.68617,1.0,True,before_exit,True,0.45,A2,True,False,1894.6861696541685,1869.7846949026166,-4.527512685979673,-4.540813093260699,0.013300407281025883,-0.22944959616365423,47.778211336565384,18.742320080604262,0.26635660051596255,0.16189964903004003,0.20369647772391025,1894.6861696541685,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-08-13 20:00:00,2026-08-14 00:00:00,1887.41,1883.0,-0.0117,-0.2337,flip_level,1,False,0.491309,1893.361079,1.0,True,before_exit,True,0.45,A2,True,False,1893.3610788428193,1870.4132262262626,-4.108472802957067,-4.296670778230085,0.18819797527301763,-0.12753719164813582,48.38645790677147,19.3727926859157,0.24537735613489203,0.20372331705091326,0.19355903488714218,1893.3610788428193,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-08-15 00:00:00,2026-08-15 04:00:00,1882.2,1880.4,-0.0048,-0.0956,flip_level,1,False,0.475995,1890.276863,1.0,True,before_exit,True,0.45,A2,True,False,1890.2768626942889,1871.1127772944794,-4.139109448662566,-4.35347385893549,0.21436441027292386,-0.014040477679800212,47.32124464305514,16.565384771382416,0.2048415855245197,0.1723510282925224,0.21131258928241436,1890.2768626942889,,,,,,,,,,,,,
ETH/USDT,long,trend_momentum,2026-08-31 20:00:00,2026-09-01 16:00:00,2481.84,2412.059023,-0.1406,-2.8117,stop_loss,5,False,0.805175,2427.534812,5.0,True,before_exit,True,0.45,A2,True,False,2427.534811646133,2171.966877089162,0.10236344900749828,-0.7367645186235998,0.8391279676310981,-1.3795960999663803,55.722441559201044,35.65129543182833,1.0,0.7779254725259832,0.07129264067998259,2427.534811646133,,,,,,,,,,,,,
SOL/USDT,long,trend_momentum,2024-10-04 16:00:00,2024-10-04 20:00:00,142.44,143.24,0.0281,0.5616,flip_level,1,False,0.752552,146.814784,1.0,True,before_exit,True,0.45,A2,True,True,146.81478397962422,143.44977325586723,-3.519989134312368,-3.8308292384283265,0.3108401041159583,-0.07264978714863624,45.894721036729145,3.802801990882414,0.4691552516789166,1.0,0.23508798272118092,146.81478397962422,,,,,,,,,,,,,
SOL/USDT,long,trend_momentum,2024-10-11 12:00:00,2024-10-14 04:00:00,141.98,152.88754,0.3841,7.6824,take_profit,16,True,0.577117,143.329656,,False,never,True,0.45,A2,True,True,143.32965590340578,143.31807292998118,-1.0611232229455254,-1.1712741532443385,0.11015093029881307,-0.06126132648681315,49.9675233543513,2.6566452892831767,0.0016164009448067075,0.806525891304994,0.167207944094145,143.32965590340578,,,,,,,,,,,,,
SOL/USDT,long,trend_momentum,2024-11-04 12:00:00,2024-11-04 16:00:00,164.08,159.59,-0.1368,-2.7365,flip_level,1,False,0.782694,167.792734,1.0,True,before_exit,True,0.45,A2,True,False,167.79273355033442,160.77500390681567,-2.4137115813562957,-2.606105396590751,0.1923938152344551,-0.01916309157789975,45.4813967107366,3.710986101697233,0.8729876501929599,0.7126034058561905,0.2419767214877234,167.79273355033442,,,,,,,,,,,,,
SOL/USDT,long,trend_momentum,2024-11-05 08:00:00,2024-11-05 12:00:00,162.04,165.94,0.1203,2.4068,flip_level,1,False,0.724528,166.459952,1.0,True,before_exit,True,0.45,A2,True,True,166.45995196322997,160.7591692439394,-2.3823742372764514,-2.512356775825094,0.1299825385486426,-0.05960334999596828,45.12507033703461,3.702105080207411,0.7092326672377963,0.6401286715164947,0.24791549438275653,166.45995196322997,,,,,,,,,,,,,
SOL/USDT,long,trend_momentum,2024-11-16 04:00:00,2024-11-20 04:00:00,221.34,235.94,0.3298,6.5962,time_stop,24,True,0.825542,206.59624,,False,never,True,0.45,A2,True,True,206.59624004610524,181.93977244917446,1.9477891285399949,1.7498570178450035,0.1979321106949914,-0.3316287509112048,59.71029428189872,7.360960244961372,1.0,0.8992727239097036,0.004828428635021353,206.59624004610524,,,,,,,,,,,,,
SOL/USDT,long,trend_momentum,2024-11-27 20:00:00,2024-11-28 00:00:00,239.06,240.01,0.0199,0.3974,flip_level,1,False,0.816547,240.186619,1.0,True,before_exit,True,0.45,A2,True,True,240.186619095134,212.3384699702876,-3.455731521590934,-3.813390454458802,0.3576589328678681,-0.06398117027663197,48.31361413146721,7.033675126255294,1.0,0.7493239586276212,0.1947730978088798,240.186619095134,,,,,,,,,,,,,
SOL/USDT,long,trend_momentum,2024-12-04 00:00:00,2024-12-04 12:00:00,233.92,233.72,-0.0043,-0.0855,flip_level,3,False,0.869155,234.83363,3.0,True,before_exit,True,0.45,A2,True,False,234.83362969566406,219.29720936763434,-2.907857674245122,-3.215716248897304,0.30785857465218225,-0.3387849158982079,52.338142238817326,6.583274442402293,1.0,1.0,0.12769762935304457,234.83362969566406,,,,,,,,,,,,,
SOL/USDT,long,trend_momentum,2024-12-11 12:00:00,2024-12-11 20:00:00,224.78,227.29,0.0558,1.1166,flip_level,2,False,0.745707,228.688862,2.0,True,before_exit,True,0.45,A2,True,True,228.68886165174345,223.28988070067905,-4.648456095439627,-4.926668578960786,0.278212483521159,-0.5301147157514343,50.07579210689414,7.209154927816531,0.4835849196678785,1.0,0.16540346488509763,228.68886165174345,,,,,,,,,,,,,
SOL/USDT,long,trend_momentum,2024-12-14 04:00:00,2024-12-14 08:00:00,226.23,224.36,-0.0413,-0.8266,flip_level,1,False,0.530958,227.774058,1.0,True,before_exit,True,0.45,A2,True,False,227.7740577188362,223.84268073722416,-0.5217501180770228,-0.5936505272699458,0.07190040919292306,-0.043322512641684296,50.513373710984645,5.186448593433172,0.3512624999543494,0.2777018796168562,0.1581104381502559,227.7740577188362,,,,,,,,,,,,,
SOL/USDT,long,trend_momentum,2024-12-16 00:00:00,2024-12-16 04:00:00,224.26,223.13,-0.0252,-0.5039,flip_level,1,False,0.633868,225.376562,1.0,True,before_exit,True,0.45,A2,True,False,225.37656200899335,223.55691520806536,-1.3871679399884442,-1.485077494354762,0.09790955436631776,-0.2512167818054163,52.06683491559673,4.885073652561778,0.16279047322105256,0.8933497245958844,0.13221941807338786,225.37656200899335,,,,,,,,,,,,,
SOL/USDT,long,trend_momentum,2024-12-17 12:00:00,2024-12-18 00:00:00,221.6,217.5,-0.0925,-1.8502,flip_level,3,False,0.62261,223.142729,3.0,True,before_exit,True,0.45,A2,True,False,223.1427291125145,223.08246909466985,-1.7860699066103791,-1.8306542412615237,0.04458433465114453,-0.379246211870492,51.49608629027463,5.20960774404586,0.005402487975788221,1.0,0.14173189516208945,223.1427291125145,,,,,,,,,,,,,
SOL/USDT,short,trend_momentum,2024-12-26 16:00:00,2024-12-30 16:00:00,188.7,196.21,-0.199,-3.9799,time_stop,24,False,0.857497,196.619084,,False,never,True,0.45,A2,True,False,196.61908415706114,211.22779571115495,0.24062511767229466,0.6215780564541481,-0.38095293878185343,0.045801813632992294,42.99897056672936,5.111296327430674,1.0,1.0,0.0499828427788227,196.61908415706114,,,,,,,,,,,,,
